,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2
27,2021-frenchopen-1128,2021,frenchopen,1128,J Brooksby,A Karatsev,,,,,,,,,,
28,2021-frenchopen-1129,2021,frenchopen,1129,N Basilashvili,D Lajovic,,,,,,,,,,
29,2021-frenchopen-1130,2021,frenchopen,1130,C Alcaraz,B Zapata Miralles,,,,,,,,,,
30,2021-frenchopen-1131,2021,frenchopen,1131,F Bagnis,B Bonzi,,,,,,,,,,
31,2021-frenchopen-1132,2021,frenchopen,1132,Jl Struff,A Rublev,,,,,,,,,,
32,2021-frenchopen-1133,2021,frenchopen,1133,A Zverev,O Otte,,,,,,,,,,
33,2021-frenchopen-1134,2021,frenchopen,1134,R Safiullin,C Taberner,,,,,,,,,,
34,2021-frenchopen-1135,2021,frenchopen,1135,C Moutet,L Djere,,,,,,,,,,
35,2021-frenchopen-1136,2021,frenchopen,1136,M Kecmanovic,D Evans,,,,,,,,,,
36,2021-frenchopen-1137,2021,frenchopen,1137,K Khachanov,J Vesely,,,,,,,,,,
37,2021-frenchopen-1138,2021,frenchopen,1138,K Nishikori,A Giannessi,,,,,,,,,,
38,2021-frenchopen-1139,2021,frenchopen,1139,Y Hanfmann,H Laaksonen,,,,,,,,,,
39,2021-frenchopen-1140,2021,frenchopen,1140,M Vilella Martinez,R Bautista Agut,,,,,,,,,,
40,2021-frenchopen-1141,2021,frenchopen,1141,C Ruud,B Paire,,,,,,,,,,
41,2021-frenchopen-1142,2021,frenchopen,1142,K Majchrzak,A Cazaux,,,,,,,,,,
42,2021-frenchopen-1143,2021,frenchopen,1143,A Davidovich Fokina,M Kukushkin,,,,,,,,,,
43,2021-frenchopen-1144,2021,frenchopen,1144,B Van De Zandschulp,H Hurkacz,,,,,,,,,,
44,2021-frenchopen-1145,2021,frenchopen,1145,F Fognini,G Barrere,,,,,,,,,,
45,2021-frenchopen-1146,2021,frenchopen,1146,M Fucsovics,G Simon,,,,,,,,,,
46,2021-frenchopen-1147,2021,frenchopen,1147,R Albot,F Delbonis,,,,,,,,,,
47,2021-frenchopen-1148,2021,frenchopen,1148,P Andujar,D Thiem,,,,,,,,,,
48,2021-frenchopen-1149,2021,frenchopen,1149,S Tsitsipas,J Chardy,,,,,,,,,,
49,2021-frenchopen-1150,2021,frenchopen,1150,S Korda,P Martinez,,,,,,,,,,
50,2021-frenchopen-1151,2021,frenchopen,1151,M Marterer,F Krajinovic,,,,,,,,,,
51,2021-frenchopen-1152,2021,frenchopen,1152,S Querrey,J Isner,,,,,,,,,,
52,2021-frenchopen-1153,2021,frenchopen,1153,F Cerundolo,T Monteiro,,,,,,,,,,
53,2021-frenchopen-1154,2021,frenchopen,1154,S Johnson,F Tiafoe,,,,,,,,,,
54,2021-frenchopen-1155,2021,frenchopen,1155,E Gerasimov,E Couacaud,,,,,,,,,,
55,2021-frenchopen-1156,2021,frenchopen,1156,N Gombos,P Carreno Busta,,,,,,,,,,
56,2021-frenchopen-1157,2021,frenchopen,1157,G Dimitrov,M Giron,,,,,,,,,,
57,2021-frenchopen-1158,2021,frenchopen,1158,G Pella,De Galan,,,,,,,,,,
58,2021-frenchopen-1159,2021,frenchopen,1159,E Ruusuvuori,M Mcdonald,,,,,,,,,,
59,2021-frenchopen-1160,2021,frenchopen,1160,Ji Londero,C Garin,,,,,,,,,,
60,2021-frenchopen-1161,2021,frenchopen,1161,R Opelka,A Martin,,,,,,,,,,
61,2021-frenchopen-1162,2021,frenchopen,1162,J Munar,J Thompson,,,,,,,,,,
62,2021-frenchopen-1163,2021,frenchopen,1163,T Paul,C O'Connell,,,,,,,,,,
63,2021-frenchopen-1164,2021,frenchopen,1164,A Bublik,D Medvedev,,,,,,,,,,
64,2021-frenchopen-1201,2021,frenchopen,1201,N Djokovic,P Cuevas,,,,,,,,,,
65,2021-frenchopen-1202,2021,frenchopen,1202,J Duckworth,R Berankis,,,,,,,,,,
66,2021-frenchopen-1203,2021,frenchopen,1203,A De Minaur,M Cecchinato,,,,,,,,,,
67,2021-frenchopen-1204,2021,frenchopen,1204,Y Nishioka,L Musetti,,,,,,,,,,
68,2021-frenchopen-1205,2021,frenchopen,1205,M Berrettini,F Coria,,,,,,,,,,
69,2021-frenchopen-1206,2021,frenchopen,1206,S Kwon,A Seppi,,,,,,,,,,
70,2021-frenchopen-1207,2021,frenchopen,1207,T Fritz,D Koepfer,,,,,,,,,,
71,2021-frenchopen-1208,2021,frenchopen,1208,M Cilic,R Federer,,,,,,,,,,
72,2021-frenchopen-1209,2021,frenchopen,1209,R Nadal,R Gasquet,,,,,,,,,,
73,2021-frenchopen-1210,2021,frenchopen,1210,C Norrie,L Harris,,,,,,,,,,
74,2021-frenchopen-1211,2021,frenchopen,1211,J Sinner,G Mager,,,,,,,,,,
75,2021-frenchopen-1212,2021,frenchopen,1212,M Ymer,G Monfils,,,,,,,,,,
76,2021-frenchopen-1213,2021,frenchopen,1213,D Schwartzman,A Bedene,,,,,,,,,,
77,2021-frenchopen-1214,2021,frenchopen,1214,P Kohlschreiber,A Karatsev,,,,,,,,,,
78,2021-frenchopen-1215,2021,frenchopen,1215,N Basilashvili,C Alcaraz,,,,,,,,,,
79,2021-frenchopen-1216,2021,frenchopen,1216,F Bagnis,Jl Struff,,,,,,,,,,
80,2021-frenchopen-1217,2021,frenchopen,1217,A Zverev,R Safiullin,,,,,,,,,,
81,2021-frenchopen-1218,2021,frenchopen,1218,L Djere,M Kecmanovic,,,,,,,,,,
82,2021-frenchopen-1219,2021,frenchopen,1219,K Khachanov,K Nishikori,,,,,,,,,,
83,2021-frenchopen-1220,2021,frenchopen,1220,H Laaksonen,R Bautista Agut,,,,,,,,,,
84,2021-frenchopen-1221,2021,frenchopen,1221,C Ruud,K Majchrzak,,,,,,,,,,
85,2021-frenchopen-1222,2021,frenchopen,1222,A Davidovich Fokina,B Van De Zandschulp,,,,,,,,,,
86,2021-frenchopen-1223,2021,frenchopen,1223,F Fognini,M Fucsovics,,,,,,,,,,
87,2021-frenchopen-1224,2021,frenchopen,1224,F Delbonis,P Andujar,,,,,,,,,,
88,2021-frenchopen-1225,2021,frenchopen,1225,S Tsitsipas,P Martinez,,,,,,,,,,
89,2021-frenchopen-1226,2021,frenchopen,1226,F Krajinovic,J Isner,,,,,,,,,,
90,2021-frenchopen-1227,2021,frenchopen,1227,T Monteiro,S Johnson,,,,,,,,,,
91,2021-frenchopen-1228,2021,frenchopen,1228,E Couacaud,P Carreno Busta,,,,,,,,,,
92,2021-frenchopen-1229,2021,frenchopen,1229,M Giron,G Pella,,,,,,,,,,
93,2021-frenchopen-1230,2021,frenchopen,1230,M Mcdonald,C Garin,,,,,,,,,,
94,2021-frenchopen-1231,2021,frenchopen,1231,R Opelka,J Munar,,,,,,,,,,
95,2021-frenchopen-1232,2021,frenchopen,1232,T Paul,D Medvedev,,,,,,,,,,
96,2021-frenchopen-1301,2021,frenchopen,1301,N Djokovic,R Berankis,,,,,,,,,,
97,2021-frenchopen-1302,2021,frenchopen,1302,M Cecchinato,L Musetti,,,,,,,,,,
98,2021-frenchopen-1303,2021,frenchopen,1303,M Berrettini,S Kwon,,,,,,,,,,
99,2021-frenchopen-1304,2021,frenchopen,1304,D Koepfer,R Federer,,,,,,,,,,
100,2021-frenchopen-1305,2021,frenchopen,1305,R Nadal,C Norrie,,,,,,,,,,
101,2021-frenchopen-1306,2021,frenchopen,1306,J Sinner,M Ymer,,,,,,,,,,
102,2021-frenchopen-1307,2021,frenchopen,1307,D Schwartzman,P Kohlschreiber,,,,,,,,,,
103,2021-frenchopen-1308,2021,frenchopen,1308,C Alcaraz,Jl Struff,,,,,,,,,,
104,2021-frenchopen-1309,2021,frenchopen,1309,A Zverev,L Djere,,,,,,,,,,
105,2021-frenchopen-1310,2021,frenchopen,1310,K Nishikori,H Laaksonen,,,,,,,,,,
106,2021-frenchopen-1311,2021,frenchopen,1311,C Ruud,A Davidovich Fokina,,,,,,,,,,
107,2021-frenchopen-1312,2021,frenchopen,1312,F Fognini,F Delbonis,,,,,,,,,,
108,2021-frenchopen-1313,2021,frenchopen,1313,S Tsitsipas,J Isner,,,,,,,,,,
109,2021-frenchopen-1314,2021,frenchopen,1314,S Johnson,P Carreno Busta,,,,,,,,,,
110,2021-frenchopen-1315,2021,frenchopen,1315,M Giron,C Garin,,,,,,,,,,
111,2021-frenchopen-1316,2021,frenchopen,1316,R Opelka,D Medvedev,,,,,,,,,,
112,2021-frenchopen-1401,2021,frenchopen,1401,N Djokovic,L Musetti,,,,,,,,,,
113,2021-frenchopen-1402,2021,frenchopen,1402,M Berrettini,R Federer,,,,,,,,,,
114,2021-frenchopen-1403,2021,frenchopen,1403,R Nadal,J Sinner,,,,,,,,,,
115,2021-frenchopen-1404,2021,frenchopen,1404,D Schwartzman,Jl Struff,,,,,,,,,,
116,2021-frenchopen-1405,2021,frenchopen,1405,A Zverev,K Nishikori,,,,,,,,,,
117,2021-frenchopen-1406,2021,frenchopen,1406,A Davidovich Fokina,F Delbonis,,,,,,,,,,
118,2021-frenchopen-1407,2021,frenchopen,1407,S Tsitsipas,P Carreno Busta,,,,,,,,,,
119,2021-frenchopen-1408,2021,frenchopen,1408,C Garin,D Medvedev,,,,,,,,,,
120,2021-frenchopen-1501,2021,frenchopen,1501,N Djokovic,M Berrettini,,,,,,,,,,
121,2021-frenchopen-1502,2021,frenchopen,1502,R Nadal,D Schwartzman,,,,,,,,,,
122,2021-frenchopen-1503,2021,frenchopen,1503,A Zverev,A Davidovich Fokina,,,,,,,,,,
123,2021-frenchopen-1504,2021,frenchopen,1504,S Tsitsipas,D Medvedev,,,,,,,,,,
124,2021-frenchopen-1601,2021,frenchopen,1601,N Djokovic,R Nadal,,,,,,,,,,
125,2021-frenchopen-1602,2021,frenchopen,1602,A Zverev,S Tsitsipas,,,,,,,,,,
126,2021-frenchopen-1701,2021,frenchopen,1701,N Djokovic,S Tsitsipas,,,,,,,,,,
127,2021-frenchopen-2101,2021,frenchopen,2101,A Barty,B Pera,,,,,,,,,,
128,2021-frenchopen-2102,2021,frenchopen,2102,M Linette,C Paquet,,,,,,,,,,
129,2021-frenchopen-2103,2021,frenchopen,2103,I Bara,A Sharma,,,,,,,,,,
130,2021-frenchopen-2104,2021,frenchopen,2104,Y Putintseva,O Jabeur,,,,,,,,,,
131,2021-frenchopen-2105,2021,frenchopen,2105,C Gauff,A Krunic,,,,,,,,,,
132,2021-frenchopen-2106,2021,frenchopen,2106,Q Wang,Sw Hsieh,,,,,,,,,,
133,2021-frenchopen-2107,2021,frenchopen,2107,Es Liang,F Ferro,,,,,,,,,,
134,2021-frenchopen-2108,2021,frenchopen,2108,A Sevastova,J Brady,,,,,,,,,,
135,2021-frenchopen-2109,2021,frenchopen,2109,Ka Pliskova,D Vekic,,,,,,,,,,
136,2021-frenchopen-2110,2021,frenchopen,2110,C Suarez Navarro,S Stephens,,,,,,,,,,
137,2021-frenchopen-2111,2021,frenchopen,2111,V Lepchenko,S Zhang,,,,,,,,,,
138,2021-frenchopen-2112,2021,frenchopen,2112,A Petkovic,K Muchova,,,,,,,,,,
139,2021-frenchopen-2113,2021,frenchopen,2113,E Alexandrova,V Williams,,,,,,,,,,
140,2021-frenchopen-2114,2021,frenchopen,2114,B Krejcikova,Kr Pliskova,,,,,,,,,,
141,2021-frenchopen-2115,2021,frenchopen,2115,A Li,M Gasparyan,,,,,,,,,,
142,2021-frenchopen-2116,2021,frenchopen,2116,O Babel,E Svitolina,,,,,,,,,,
143,2021-frenchopen-2117,2021,frenchopen,2117,S Kenin,J Ostapenko,,,,,,,,,,
144,2021-frenchopen-2118,2021,frenchopen,2118,H Baptiste,A Blinkova,,,,,,,,,,
145,2021-frenchopen-2119,2021,frenchopen,2119,T Martincova,I Jorovic,,,,,,,,,,
146,2021-frenchopen-2120,2021,frenchopen,2120,L Zhu,J Pegula,,,,,,,,,,
147,2021-frenchopen-2121,2021,frenchopen,2121,M Sakkari,K Zavatska,,,,,,,,,,
148,2021-frenchopen-2122,2021,frenchopen,2122,J Paolini,S Voegele,,,,,,,,,,
149,2021-frenchopen-2123,2021,frenchopen,2123,H Watson,Z Diyas,,,,,,,,,,
150,2021-frenchopen-2124,2021,frenchopen,2124,S Sanders,E Mertens,,,,,,,,,,
151,2021-frenchopen-2125,2021,frenchopen,2125,G Muguruza,M Kostyuk,,,,,,,,,,
152,2021-frenchopen-2126,2021,frenchopen,2126,S Zheng,S Sorribes Tormo,,,,,,,,,,
153,2021-frenchopen-2127,2021,frenchopen,2127,L Arruabarrena,V Gracheva,,,,,,,,,,
154,2021-frenchopen-2128,2021,frenchopen,2128,C Giorgi,P Martic,,,,,,,,,,
155,2021-frenchopen-2129,2021,frenchopen,2129,A Kontaveit,V Golubic,,,,,,,,,,
156,2021-frenchopen-2130,2021,frenchopen,2130,Ak Schmiedlova,K Mladenovic,,,,,,,,,,
157,2021-frenchopen-2131,2021,frenchopen,2131,R Peterson,S Rogers,,,,,,,,,,
158,2021-frenchopen-2132,2021,frenchopen,2132,K Juvan,I Swiatek,,,,,,,,,,
159,2021-frenchopen-2133,2021,frenchopen,2133,S Williams,I Begu,,,,,,,,,,
160,2021-frenchopen-2134,2021,frenchopen,2134,A Rus,M Buzarnescu,,,,,,,,,,
161,2021-frenchopen-2135,2021,frenchopen,2135,D Collins,X Wang,,,,,,,,,,
162,2021-frenchopen-2136,2021,frenchopen,2136,A Kalinina,A Kerber,,,,,,,,,,
163,2021-frenchopen-2137,2021,frenchopen,2137,E Rybakina,E Jacquemot,,,,,,,,,,
164,2021-frenchopen-2138,2021,frenchopen,2138,N Hibino,N Stojanovic,,,,,,,,,,
165,2021-frenchopen-2139,2021,frenchopen,2139,E Vesnina,O Govortsova,,,,,,,,,,
166,2021-frenchopen-2140,2021,frenchopen,2140,G Minnen,P Kvitova,,,,,,,,,,
167,2021-frenchopen-2141,2021,frenchopen,2141,V Azarenka,S Kuznetsova,,,,,,,,,,
168,2021-frenchopen-2142,2021,frenchopen,2142,C Tauson,E Gorgodze,,,,,,,,,,
169,2021-frenchopen-2143,2021,frenchopen,2143,L Fernandez,A Potapova,,,,,,,,,,
170,2021-frenchopen-2144,2021,frenchopen,2144,O Dodin,M Keys,,,,,,,,,,
171,2021-frenchopen-2145,2021,frenchopen,2145,A Pavlyuchenkova,C Mchale,,,,,,,,,,
172,2021-frenchopen-2146,2021,frenchopen,2146,K Kozlova,A Tomljanovic,,,,,,,,,,
173,2021-frenchopen-2147,2021,frenchopen,2147,D Parry,A Sasnovich,,,,,,,,,,
174,2021-frenchopen-2148,2021,frenchopen,2148,A Konjuh,A Sabalenka,,,,,,,,,,
175,2021-frenchopen-2149,2021,frenchopen,2149,B Andreescu,T Zidansek,,,,,,,,,,
176,2021-frenchopen-2150,2021,frenchopen,2150,M Brengle,Mc Osorio Serrano,,,,,,,,,,
177,2021-frenchopen-2151,2021,frenchopen,2151,M Bouzkova,K Siniakova,,,,,,,,,,
178,2021-frenchopen-2152,2021,frenchopen,2152,A Anisimova,V Kudermetova,,,,,,,,,,
179,2021-frenchopen-2153,2021,frenchopen,2153,J Konta,S Cirstea,,,,,,,,,,
180,2021-frenchopen-2154,2021,frenchopen,2154,A Van Uytvanck,M Trevisan,,,,,,,,,,
181,2021-frenchopen-2155,2021,frenchopen,2155,D Kasatkina,M Doi,,,,,,,,,,
182,2021-frenchopen-2156,2021,frenchopen,2156,N Podoroska,B Bencic,,,,,,,,,,
183,2021-frenchopen-2157,2021,frenchopen,2157,K Bertens,P Hercog,,,,,,,,,,
184,2021-frenchopen-2158,2021,frenchopen,2158,L Siegemund,C Garcia,,,,,,,,,,
185,2021-frenchopen-2159,2021,frenchopen,2159,A Cornet,H Tan,,,,,,,,,,
186,2021-frenchopen-2160,2021,frenchopen,2160,K Kanepi,M Vondrousova,,,,,,,,,,
187,2021-frenchopen-2161,2021,frenchopen,2161,P Badosa,L Davis,,,,,,,,,,
188,2021-frenchopen-2162,2021,frenchopen,2162,C Burel,D Kovinic,,,,,,,,,,
189,2021-frenchopen-2163,2021,frenchopen,2163,E Cocciaretto,A Bogdan,,,,,,,,,,
190,2021-frenchopen-2164,2021,frenchopen,2164,Pm Tig,N Osaka,,,,,,,,,,
191,2021-frenchopen-2201,2021,frenchopen,2201,A Barty,M Linette,,,,,,,,,,
192,2021-frenchopen-2202,2021,frenchopen,2202,A Sharma,O Jabeur,,,,,,,,,,
193,2021-frenchopen-2203,2021,frenchopen,2203,C Gauff,Q Wang,,,,,,,,,,
194,2021-frenchopen-2204,2021,frenchopen,2204,F Ferro,J Brady,,,,,,,,,,
195,2021-frenchopen-2205,2021,frenchopen,2205,Ka Pliskova,S Stephens,,,,,,,,,,
196,2021-frenchopen-2206,2021,frenchopen,2206,V Lepchenko,K Muchova,,,,,,,,,,
197,2021-frenchopen-2207,2021,frenchopen,2207,E Alexandrova,B Krejcikova,,,,,,,,,,
198,2021-frenchopen-2208,2021,frenchopen,2208,A Li,E Svitolina,,,,,,,,,,
199,2021-frenchopen-2209,2021,frenchopen,2209,S Kenin,H Baptiste,,,,,,,,,,
200,2021-frenchopen-2210,2021,frenchopen,2210,T Martincova,J Pegula,,,,,,,,,,
201,2021-frenchopen-2211,2021,frenchopen,2211,M Sakkari,J Paolini,,,,,,,,,,
202,2021-frenchopen-2212,2021,frenchopen,2212,Z Diyas,E Mertens,,,,,,,,,,
203,2021-frenchopen-2213,2021,frenchopen,2213,M Kostyuk,S Zheng,,,,,,,,,,
204,2021-frenchopen-2214,2021,frenchopen,2214,V Gracheva,C Giorgi,,,,,,,,,,
205,2021-frenchopen-2215,2021,frenchopen,2215,A Kontaveit,K Mladenovic,,,,,,,,,,
206,2021-frenchopen-2216,2021,frenchopen,2216,R Peterson,I Swiatek,,,,,,,,,,
207,2021-frenchopen-2217,2021,frenchopen,2217,S Williams,M Buzarnescu,,,,,,,,,,
208,2021-frenchopen-2218,2021,frenchopen,2218,D Collins,A Kalinina,,,,,,,,,,
209,2021-frenchopen-2219,2021,frenchopen,2219,E Rybakina,N Hibino,,,,,,,,,,
210,2021-frenchopen-2220,2021,frenchopen,2220,E Vesnina,P Kvitova,,,,,,,,,,
211,2021-frenchopen-2221,2021,frenchopen,2221,V Azarenka,C Tauson,,,,,,,,,,
212,2021-frenchopen-2222,2021,frenchopen,2222,L Fernandez,M Keys,,,,,,,,,,
213,2021-frenchopen-2223,2021,frenchopen,2223,A Pavlyuchenkova,A Tomljanovic,,,,,,,,,,
214,2021-frenchopen-2224,2021,frenchopen,2224,A Sasnovich,A Sabalenka,,,,,,,,,,
215,2021-frenchopen-2225,2021,frenchopen,2225,T Zidansek,M Brengle,,,,,,,,,,
216,2021-frenchopen-2226,2021,frenchopen,2226,K Siniakova,V Kudermetova,,,,,,,,,,
217,2021-frenchopen-2227,2021,frenchopen,2227,S Cirstea,M Trevisan,,,,,,,,,,
218,2021-frenchopen-2228,2021,frenchopen,2228,D Kasatkina,B Bencic,,,,,,,,,,
219,2021-frenchopen-2229,2021,frenchopen,2229,P Hercog,C Garcia,,,,,,,,,,
220,2021-frenchopen-2230,2021,frenchopen,2230,H Tan,M Vondrousova,,,,,,,,,,
221,2021-frenchopen-2231,2021,frenchopen,2231,P Badosa,D Kovinic,,,,,,,,,,
222,2021-frenchopen-2232,2021,frenchopen,2232,A Bogdan,N Osaka,,,,,,,,,,
223,2021-frenchopen-2301,2021,frenchopen,2301,M Linette,O Jabeur,,,,,,,,,,
224,2021-frenchopen-2302,2021,frenchopen,2302,C Gauff,J Brady,,,,,,,,,,
225,2021-frenchopen-2303,2021,frenchopen,2303,S Stephens,K Muchova,,,,,,,,,,
226,2021-frenchopen-2304,2021,frenchopen,2304,B Krejcikova,E Svitolina,,,,,,,,,,
227,2021-frenchopen-2305,2021,frenchopen,2305,S Kenin,J Pegula,,,,,,,,,,
228,2021-frenchopen-2306,2021,frenchopen,2306,M Sakkari,E Mertens,,,,,,,,,,
229,2021-frenchopen-2307,2021,frenchopen,2307,M Kostyuk,V Gracheva,,,,,,,,,,
230,2021-frenchopen-2308,2021,frenchopen,2308,A Kontaveit,I Swiatek,,,,,,,,,,
231,2021-frenchopen-2309,2021,frenchopen,2309,S Williams,D Collins,,,,,,,,,,
232,2021-frenchopen-2310,2021,frenchopen,2310,E Rybakina,E Vesnina,,,,,,,,,,
233,2021-frenchopen-2311,2021,frenchopen,2311,V Azarenka,M Keys,,,,,,,,,,
234,2021-frenchopen-2312,2021,frenchopen,2312,A Pavlyuchenkova,A Sabalenka,,,,,,,,,,
235,2021-frenchopen-2313,2021,frenchopen,2313,T Zidansek,K Siniakova,,,,,,,,,,
236,2021-frenchopen-2314,2021,frenchopen,2314,S Cirstea,D Kasatkina,,,,,,,,,,
237,2021-frenchopen-2315,2021,frenchopen,2315,P Hercog,M Vondrousova,,,,,,,,,,
238,2021-frenchopen-2316,2021,frenchopen,2316,P Badosa,A Bogdan,,,,,,,,,,
239,2021-frenchopen-2401,2021,frenchopen,2401,O Jabeur,C Gauff,,,,,,,,,,
240,2021-frenchopen-2402,2021,frenchopen,2402,S Stephens,B Krejcikova,,,,,,,,,,
241,2021-frenchopen-2403,2021,frenchopen,2403,S Kenin,M Sakkari,,,,,,,,,,
242,2021-frenchopen-2404,2021,frenchopen,2404,M Kostyuk,I Swiatek,,,,,,,,,,
243,2021-frenchopen-2405,2021,frenchopen,2405,S Williams,E Rybakina,,,,,,,,,,
244,2021-frenchopen-2406,2021,frenchopen,2406,V Azarenka,A Pavlyuchenkova,,,,,,,,,,
245,2021-frenchopen-2407,2021,frenchopen,2407,T Zidansek,S Cirstea,,,,,,,,,,
246,2021-frenchopen-2408,2021,frenchopen,2408,M Vondrousova,P Badosa,,,,,,,,,,
247,2021-frenchopen-2501,2021,frenchopen,2501,C Gauff,B Krejcikova,,,,,,,,,,
248,2021-frenchopen-2502,2021,frenchopen,2502,M Sakkari,I Swiatek,,,,,,,,,,
249,2021-frenchopen-2503,2021,frenchopen,2503,E Rybakina,A Pavlyuchenkova,,,,,,,,,,
250,2021-frenchopen-2504,2021,frenchopen,2504,T Zidansek,P Badosa,,,,,,,,,,
251,2021-frenchopen-2601,2021,frenchopen,2601,B Krejcikova,M Sakkari,,,,,,,,,,
252,2021-frenchopen-2602,2021,frenchopen,2602,A Pavlyuchenkova,T Zidansek,,,,,,,,,,
253,2021-frenchopen-2701,2021,frenchopen,2701,B Krejcikova,A Pavlyuchenkova,,,,,,,,,,
0,2021-usopen-1101,2021,usopen,1101,Novak Djokovic,Holger Vitus Nodskov Rune,,,,,,,,,,
1,2021-usopen-1102,2021,usopen,1102,Tallon Griekspoor,Jan Lennard Struff,,,,,,,,,,
2,2021-usopen-1103,2021,usopen,1103,Salvatore Caruso,Kei Nishikori,,,,,,,,,,
3,2021-usopen-1104,2021,usopen,1104,Mackenzie McDonald,David Goffin,,,,,,,,,,
4,2021-usopen-1105,2021,usopen,1105,Aslan Karatsev,Jaume Munar,,,,,,,,,,
5,2021-usopen-1106,2021,usopen,1106,Jordan Thompson,Gianluca Mager,,,,,,,,,,
6,2021-usopen-1107,2021,usopen,1107,Jenson Brooksby,Mikael Ymer,,,,,,,,,,
7,2021-usopen-1108,2021,usopen,1108,Taylor Fritz,Alex de Minaur,,,,,,,,,,
8,2021-usopen-1109,2021,usopen,1109,Hubert Hurkacz,Egor Gerasimov,,,,,,,,,,
9,2021-usopen-1110,2021,usopen,1110,Andreas Seppi,Marton Fucsovics,,,,,,,,,,
10,2021-usopen-1111,2021,usopen,1111,Denis Kudla,Laslo Djere,,,,,,,,,,
11,2021-usopen-1112,2021,usopen,1112,Oscar Otte,Lorenzo Sonego,,,,,,,,,,
12,2021-usopen-1113,2021,usopen,1113,Fabio Fognini,Vasek Pospisil,,,,,,,,,,
13,2021-usopen-1114,2021,usopen,1114,Tennys Sandgren,Ilya Ivashka,,,,,,,,,,
14,2021-usopen-1115,2021,usopen,1115,Corentin Moutet,Stefano Travaglia,,,,,,,,,,
15,2021-usopen-1116,2021,usopen,1116,Jeremy Chardy,Matteo Berrettini,,,,,,,,,,
16,2021-usopen-1117,2021,usopen,1117,Alexander Zverev,Sam Querrey,,,,,,,,,,
17,2021-usopen-1118,2021,usopen,1118,Albert Ramos Vinolas,Lucas Pouille,,,,,,,,,,
18,2021-usopen-1119,2021,usopen,1119,Yoshihito Nishioka,Jack Sock,,,,,,,,,,
19,2021-usopen-1120,2021,usopen,1120,Yannick Hanfmann,Alexander Bublik,,,,,,,,,,
20,2021-usopen-1121,2021,usopen,1121,Gael Monfils,Federico Coria,,,,,,,,,,
21,2021-usopen-1122,2021,usopen,1122,Steve Johnson,Maximilian Marterer,,,,,,,,,,
22,2021-usopen-1123,2021,usopen,1123,Marco Cecchinato,Zachary Svajda,,,,,,,,,,
23,2021-usopen-1124,2021,usopen,1124,Max Purcell,Jannik Sinner,,,,,,,,,,
24,2021-usopen-1125,2021,usopen,1125,Pablo Carreno Busta,Maxime Cressy,,,,,,,,,,
25,2021-usopen-1126,2021,usopen,1126,Sebastian Korda,Nikoloz Basilashvili,,,,,,,,,,
26,2021-usopen-1127,2021,usopen,1127,Lorenzo Musetti,Emilio Nava,,,,,,,,,,
27,2021-usopen-1128,2021,usopen,1128,Soonwoo Kwon,Reilly Opelka,,,,,,,,,,
28,2021-usopen-1129,2021,usopen,1129,Karen Khachanov,Lloyd Harris,,,,,,,,,,
29,2021-usopen-1130,2021,usopen,1130,Pablo Cuevas,Ernesto Escobedo,,,,,,,,,,
30,2021-usopen-1131,2021,usopen,1131,Roberto Carballes Baena,Tommy Paul,,,,,,,,,,
31,2021-usopen-1132,2021,usopen,1132,Federico Delbonis,Denis Shapovalov,,,,,,,,,,
32,2021-usopen-1133,2021,usopen,1133,Andrey Rublev,Ivo Karlovic,,,,,,,,,,
33,2021-usopen-1134,2021,usopen,1134,Pedro Martinez,James Duckworth,,,,,,,,,,
34,2021-usopen-1135,2021,usopen,1135,Frances Tiafoe,Christopher Eubanks,,,,,,,,,,
35,2021-usopen-1136,2021,usopen,1136,Guido Pella,Filip Krajinovic,,,,,,,,,,
36,2021-usopen-1137,2021,usopen,1137,Roberto Bautista Agut,Nick Kyrgios,,,,,,,,,,
37,2021-usopen-1138,2021,usopen,1138,Kamil Majchrzak,Emil Ruusuvuori,,,,,,,,,,
38,2021-usopen-1139,2021,usopen,1139,Feliciano Lopez,Bernabe Zapata Miralles,,,,,,,,,,
39,2021-usopen-1140,2021,usopen,1140,Evgeny Donskoy,Felix Auger Aliassime,,,,,,,,,,
40,2021-usopen-1141,2021,usopen,1141,Cristian Garin,Norbert Gombos,,,,,,,,,,
41,2021-usopen-1142,2021,usopen,1142,Henri Laaksonen,John Millman,,,,,,,,,,
42,2021-usopen-1143,2021,usopen,1143,Dusan Lajovic,Benoit Paire,,,,,,,,,,
43,2021-usopen-1144,2021,usopen,1144,Peter Gojowczyk,Ugo Humbert,,,,,,,,,,
44,2021-usopen-1145,2021,usopen,1145,Cameron Norrie,Carlos Alcaraz,,,,,,,,,,
45,2021-usopen-1146,2021,usopen,1146,Miomir Kecmanovic,Arthur Rinderknech,,,,,,,,,,
46,2021-usopen-1147,2021,usopen,1147,Pierre Hugues Herbert,Adrian Mannarino,,,,,,,,,,
47,2021-usopen-1148,2021,usopen,1148,Andy Murray,Stefanos Tsitsipas,,,,,,,,,,
48,2021-usopen-1149,2021,usopen,1149,Casper Ruud,Yuichi Sugita,,,,,,,,,,
49,2021-usopen-1150,2021,usopen,1150,Botic Van De Zandschulp,Carlos Taberner,,,,,,,,,,
50,2021-usopen-1151,2021,usopen,1151,Facundo Bagnis,Taro Daniel,,,,,,,,,,
